timestamp,day_index,hour,ext_temp_c,pump_load_pct,pump_vib_rms_g,pump_current_a,pump_temp_c,status,anomaly_label,occ,lux,light_w_baseline,light_w_agent,light_Wh_base,light_Wh_agent
2025-08-01 01:31:00+03:00,0,1,32.09,34.1,0.697,6.692,37.48,normal,0,0,86.5,60.0,60.0,1.0,1.0
2025-08-01 01:32:00+03:00,0,1,31.59,33.7,0.666,6.898,37.61,normal,0,0,80.6,60.0,60.0,1.0,1.0
2025-08-01 01:33:00+03:00,0,1,31.7,33.0,0.732,6.149,37.92,normal,0,0,128.8,60.0,60.0,1.0,1.0
2025-08-01 01:34:00+03:00,0,1,31.68,35.2,0.748,6.725,37.11,normal,0,0,118.5,60.0,60.0,1.0,1.0
2025-08-01 01:35:00+03:00,0,1,31.36,34.2,0.592,6.257,37.22,normal,0,0,83.7,60.0,60.0,1.0,1.0
2025-08-01 01:36:00+03:00,0,1,31.89,33.4,0.668,6.767,37.27,normal,0,0,139.6,60.0,60.0,1.0,1.0
2025-08-01 01:37:00+03:00,0,1,31.88,32.9,0.815,6.547,37.67,normal,0,0,107.4,60.0,60.0,1.0,1.0
2025-08-01 01:38:00+03:00,0,1,31.8,33.6,0.73,6.373,37.46,normal,0,0,136.6,60.0,60.0,1.0,1.0
2025-08-01 01:39:00+03:00,0,1,31.73,37.2,0.745,6.849,38.23,normal,0,1,114.7,60.0,60.0,1.0,1.0
2025-08-01 01:40:00+03:00,0,1,31.38,33.7,0.76,6.439,37.48,normal,0,0,114.2,60.0,60.0,1.0,1.0
2025-08-01 01:41:00+03:00,0,1,31.67,34.0,0.703,6.585,38.25,normal,0,0,92.5,60.0,60.0,1.0,1.0
2025-08-01 01:42:00+03:00,0,1,31.7,34.1,0.742,6.577,37.75,normal,0,0,141.6,60.0,60.0,1.0,1.0
2025-08-01 01:43:00+03:00,0,1,31.56,35.7,0.743,6.904,37.91,normal,0,0,133.2,60.0,60.0,1.0,1.0
2025-08-01 01:44:00+03:00,0,1,31.75,35.9,0.735,6.926,37.76,normal,0,0,109.6,60.0,60.0,1.0,1.0
2025-08-01 01:45:00+03:00,0,1,31.92,28.9,0.671,6.144,37.08,normal,0,0,176.6,60.0,60.0,1.0,1.0
2025-08-01 01:46:00+03:00,0,1,32.37,38.5,0.724,6.969,39.17,normal,0,0,148.5,60.0,60.0,1.0,1.0
2025-08-01 01:47:00+03:00,0,1,31.85,37.9,0.684,6.827,38.76,normal,0,0,107.7,60.0,60.0,1.0,1.0
2025-08-01 01:48:00+03:00,0,1,31.88,32.9,0.699,6.262,38.12,normal,0,0,140.5,60.0,60.0,1.0,1.0
2025-08-01 01:49:00+03:00,0,1,31.78,33.1,0.641,6.382,37.81,normal,0,0,94.0,60.0,60.0,1.0,1.0
2025-08-01 01:50:00+03:00,0,1,31.22,34.1,0.663,6.896,36.9,normal,0,0,93.2,60.0,60.0,1.0,1.0
2025-08-01 01:51:00+03:00,0,1,31.79,33.5,0.686,6.564,38.26,normal,0,0,121.4,60.0,60.0,1.0,1.0
2025-08-01 01:52:00+03:00,0,1,31.82,35.4,0.659,6.774,38.24,normal,0,0,135.8,60.0,60.0,1.0,1.0
2025-08-01 01:53:00+03:00,0,1,32.54,33.2,0.674,6.46,39.34,normal,0,0,84.6,60.0,60.0,1.0,1.0
2025-08-01 01:54:00+03:00,0,1,31.74,32.8,0.69,6.387,37.23,normal,0,0,116.3,60.0,60.0,1.0,1.0
2025-08-01 01:55:00+03:00,0,1,31.89,38.1,0.734,6.79,38.66,normal,0,0,139.4,60.0,60.0,1.0,1.0
2025-08-01 01:56:00+03:00,0,1,31.79,33.1,0.747,6.446,37.99,normal,0,0,149.7,60.0,60.0,1.0,1.0
2025-08-01 01:57:00+03:00,0,1,31.45,37.5,0.689,6.526,37.69,normal,0,0,144.9,60.0,60.0,1.0,1.0
2025-08-01 01:58:00+03:00,0,1,32.14,36.2,0.775,6.522,38.94,normal,0,0,97.9,60.0,60.0,1.0,1.0
2025-08-01 01:59:00+03:00,0,1,32.03,31.5,0.741,6.496,38.03,normal,0,0,81.4,60.0,60.0,1.0,1.0
2025-08-01 02:00:00+03:00,0,2,32.04,36.4,0.734,6.627,37.94,normal,0,0,116.1,60.0,60.0,1.0,1.0
2025-08-01 02:01:00+03:00,0,2,31.53,34.8,0.712,6.592,37.61,normal,0,0,104.3,60.0,60.0,1.0,1.0
2025-08-01 02:02:00+03:00,0,2,32.22,34.9,0.721,6.629,37.98,normal,0,0,119.8,60.0,60.0,1.0,1.0
2025-08-01 02:03:00+03:00,0,2,31.38,35.5,0.766,6.677,37.39,normal,0,0,154.9,60.0,60.0,1.0,1.0
2025-08-01 02:04:00+03:00,0,2,31.98,35.9,0.769,6.826,38.49,normal,0,0,89.5,60.0,60.0,1.0,1.0
2025-08-01 02:05:00+03:00,0,2,32.46,38.2,0.781,6.627,39.29,normal,0,0,132.5,60.0,60.0,1.0,1.0
2025-08-01 02:06:00+03:00,0,2,31.5,37.4,0.714,6.83,37.95,normal,0,0,135.9,60.0,60.0,1.0,1.0
2025-08-01 02:07:00+03:00,0,2,31.63,35.8,0.735,6.761,37.55,normal,0,0,101.7,60.0,60.0,1.0,1.0
2025-08-01 02:08:00+03:00,0,2,31.83,32.2,0.764,6.58,37.88,normal,0,0,118.9,60.0,60.0,1.0,1.0
2025-08-01 02:09:00+03:00,0,2,31.65,34.1,0.671,6.334,38.01,normal,0,0,141.4,60.0,60.0,1.0,1.0
2025-08-01 02:10:00+03:00,0,2,31.33,40.9,0.707,6.992,37.22,normal,0,0,121.6,60.0,60.0,1.0,1.0
2025-08-01 02:11:00+03:00,0,2,31.82,36.4,0.71,6.941,38.14,normal,0,0,164.2,60.0,60.0,1.0,1.0
2025-08-01 02:12:00+03:00,0,2,31.48,39.7,0.764,6.867,37.98,normal,0,0,184.4,60.0,60.0,1.0,1.0
2025-08-01 02:13:00+03:00,0,2,31.94,37.8,0.759,6.841,38.72,normal,0,0,130.2,60.0,60.0,1.0,1.0
2025-08-01 02:14:00+03:00,0,2,31.52,35.5,0.695,6.747,37.87,normal,0,0,90.5,60.0,60.0,1.0,1.0
2025-08-01 02:15:00+03:00,0,2,32.26,36.6,0.634,6.542,38.75,normal,0,0,117.8,60.0,60.0,1.0,1.0
2025-08-01 02:16:00+03:00,0,2,31.57,34.9,0.717,6.869,37.52,normal,0,1,104.4,60.0,60.0,1.0,1.0
2025-08-01 02:17:00+03:00,0,2,31.7,31.5,0.649,6.465,37.54,normal,0,0,84.7,60.0,60.0,1.0,1.0
2025-08-01 02:18:00+03:00,0,2,32.04,35.2,0.631,6.69,38.59,normal,0,1,135.4,60.0,60.0,1.0,1.0
2025-08-01 02:19:00+03:00,0,2,31.43,37.4,0.649,6.495,37.77,normal,0,0,109.6,60.0,60.0,1.0,1.0
2025-08-01 02:20:00+03:00,0,2,31.87,33.8,0.718,6.647,37.98,normal,0,0,112.7,60.0,60.0,1.0,1.0
2025-08-01 02:21:00+03:00,0,2,32.19,36.6,0.778,6.772,37.87,normal,0,0,85.5,60.0,60.0,1.0,1.0
2025-08-01 02:22:00+03:00,0,2,31.32,36.7,0.712,6.946,37.6,normal,0,0,106.1,60.0,60.0,1.0,1.0
2025-08-01 02:23:00+03:00,0,2,31.86,33.2,0.71,6.445,37.04,normal,0,0,128.2,60.0,60.0,1.0,1.0
2025-08-01 02:24:00+03:00,0,2,31.88,34.1,0.761,6.398,37.74,normal,0,0,121.2,60.0,60.0,1.0,1.0
2025-08-01 02:25:00+03:00,0,2,32.03,33.1,0.622,6.384,38.03,normal,0,0,124.0,60.0,60.0,1.0,1.0
2025-08-01 02:26:00+03:00,0,2,31.43,33.4,0.726,6.428,37.74,normal,0,0,96.2,60.0,60.0,1.0,1.0
2025-08-01 02:27:00+03:00,0,2,31.4,32.4,0.697,6.276,36.92,normal,0,0,84.9,60.0,60.0,1.0,1.0
2025-08-01 02:28:00+03:00,0,2,31.96,33.2,0.728,6.686,38.1,normal,0,1,145.3,60.0,60.0,1.0,1.0
2025-08-01 02:29:00+03:00,0,2,31.89,37.8,0.689,6.967,38.88,normal,0,0,152.1,60.0,60.0,1.0,1.0
2025-08-01 02:30:00+03:00,0,2,31.88,33.2,0.659,6.463,37.61,normal,0,1,96.3,60.0,60.0,1.0,1.0
2025-08-01 02:31:00+03:00,0,2,31.9,35.3,0.713,6.559,37.46,normal,0,0,119.6,60.0,60.0,1.0,1.0
2025-08-01 02:32:00+03:00,0,2,31.6,34.0,0.784,6.268,37.78,normal,0,0,81.7,60.0,60.0,1.0,1.0
2025-08-01 02:33:00+03:00,0,2,31.87,37.4,0.755,6.848,37.76,normal,0,0,162.5,60.0,60.0,1.0,1.0
2025-08-01 02:34:00+03:00,0,2,31.89,37.6,0.687,7.004,37.95,normal,0,0,112.6,60.0,60.0,1.0,1.0
2025-08-01 02:35:00+03:00,0,2,31.59,36.7,0.643,6.606,38.26,normal,0,0,102.3,60.0,60.0,1.0,1.0
2025-08-01 02:36:00+03:00,0,2,32.36,37.0,0.627,6.702,39.44,normal,0,0,114.6,60.0,60.0,1.0,1.0
2025-08-01 02:37:00+03:00,0,2,31.94,34.5,0.769,6.635,37.64,normal,0,0,144.9,60.0,60.0,1.0,1.0
2025-08-01 02:38:00+03:00,0,2,31.44,32.6,0.65,6.715,37.08,normal,0,0,85.1,60.0,60.0,1.0,1.0
2025-08-01 02:39:00+03:00,0,2,32.0,38.9,0.7,6.864,38.33,normal,0,0,117.4,60.0,60.0,1.0,1.0
2025-08-01 02:40:00+03:00,0,2,31.51,33.5,0.767,6.539,37.31,normal,0,0,104.0,60.0,60.0,1.0,1.0
2025-08-01 02:41:00+03:00,0,2,32.04,36.5,0.629,6.717,39.1,normal,0,0,103.0,60.0,60.0,1.0,1.0
2025-08-01 02:42:00+03:00,0,2,32.15,37.7,0.788,6.548,38.33,normal,0,0,129.2,60.0,60.0,1.0,1.0
2025-08-01 02:43:00+03:00,0,2,31.55,33.9,0.689,6.317,37.45,normal,0,0,157.7,60.0,60.0,1.0,1.0
2025-08-01 02:44:00+03:00,0,2,32.09,37.4,0.655,6.623,39.1,normal,0,0,100.2,60.0,60.0,1.0,1.0
2025-08-01 02:45:00+03:00,0,2,31.92,36.5,0.697,6.842,38.44,normal,0,0,143.1,60.0,60.0,1.0,1.0
2025-08-01 02:46:00+03:00,0,2,32.05,38.6,0.68,6.766,38.92,normal,0,0,108.9,60.0,60.0,1.0,1.0
2025-08-01 02:47:00+03:00,0,2,32.37,35.5,0.729,6.551,38.2,normal,0,0,110.3,60.0,60.0,1.0,1.0
2025-08-01 02:48:00+03:00,0,2,31.73,32.4,0.665,6.362,37.43,normal,0,0,115.2,60.0,60.0,1.0,1.0
2025-08-01 02:49:00+03:00,0,2,31.57,34.0,0.606,6.519,37.21,normal,0,0,113.5,60.0,60.0,1.0,1.0
2025-08-01 02:50:00+03:00,0,2,31.53,35.4,0.695,6.879,38.04,normal,0,0,91.6,60.0,60.0,1.0,1.0
2025-08-01 02:51:00+03:00,0,2,31.56,35.1,0.637,6.583,38.21,normal,0,0,117.6,60.0,60.0,1.0,1.0
2025-08-01 02:52:00+03:00,0,2,31.78,34.2,0.713,6.434,37.62,normal,0,0,154.9,60.0,60.0,1.0,1.0
2025-08-01 02:53:00+03:00,0,2,31.9,31.2,0.634,6.376,37.56,normal,0,0,109.7,60.0,60.0,1.0,1.0
2025-08-01 02:54:00+03:00,0,2,31.88,35.9,0.683,6.917,37.98,normal,0,0,168.5,60.0,60.0,1.0,1.0
2025-08-01 02:55:00+03:00,0,2,32.05,39.1,0.726,6.771,37.95,normal,0,0,98.1,60.0,60.0,1.0,1.0
2025-08-01 02:56:00+03:00,0,2,31.8,35.9,0.697,6.477,37.76,normal,0,0,144.1,60.0,60.0,1.0,1.0
2025-08-01 02:57:00+03:00,0,2,32.24,37.1,0.724,6.651,38.89,normal,0,0,114.8,60.0,60.0,1.0,1.0
2025-08-01 02:58:00+03:00,0,2,31.72,36.1,0.742,6.685,37.62,normal,0,0,109.9,60.0,60.0,1.0,1.0
2025-08-01 02:59:00+03:00,0,2,32.62,38.2,0.657,6.895,39.1,normal,0,0,129.5,60.0,60.0,1.0,1.0
2025-08-01 03:00:00+03:00,0,3,31.99,36.9,0.707,6.865,37.79,normal,0,0,123.4,60.0,60.0,1.0,1.0
2025-08-01 03:01:00+03:00,0,3,31.54,35.8,0.541,6.491,37.7,normal,0,0,104.3,60.0,60.0,1.0,1.0
2025-08-01 03:02:00+03:00,0,3,31.48,34.4,0.716,6.421,37.35,normal,0,0,97.8,60.0,60.0,1.0,1.0
2025-08-01 03:03:00+03:00,0,3,31.94,33.4,0.685,6.456,37.46,normal,0,0,149.5,60.0,60.0,1.0,1.0
2025-08-01 03:04:00+03:00,0,3,31.73,34.5,0.654,6.673,38.15,normal,0,0,105.2,60.0,60.0,1.0,1.0
2025-08-01 03:05:00+03:00,0,3,32.01,35.7,0.723,6.453,38.56,normal,0,0,76.2,60.0,60.0,1.0,1.0
2025-08-01 03:06:00+03:00,0,3,31.94,34.4,0.762,6.473,37.65,normal,0,0,111.5,60.0,60.0,1.0,1.0
2025-08-01 03:07:00+03:00,0,3,31.78,35.6,0.683,6.547,37.9,normal,0,0,164.9,60.0,60.0,1.0,1.0
2025-08-01 03:08:00+03:00,0,3,31.55,35.9,0.66,6.795,37.8,normal,0,0,90.3,60.0,60.0,1.0,1.0
2025-08-01 03:09:00+03:00,0,3,31.35,36.7,0.718,6.781,36.93,normal,0,0,93.0,60.0,60.0,1.0,1.0
2025-08-01 03:10:00+03:00,0,3,31.67,37.6,0.646,6.892,37.5,normal,0,0,132.1,60.0,60.0,1.0,1.0
2025-08-01 03:11:00+03:00,0,3,32.06,35.4,0.673,6.825,38.76,normal,0,0,107.7,60.0,60.0,1.0,1.0
2025-08-01 03:12:00+03:00,0,3,31.86,32.4,0.758,6.398,37.35,normal,0,0,93.0,60.0,60.0,1.0,1.0
2025-08-01 03:13:00+03:00,0,3,31.43,34.3,0.706,6.38,38.02,normal,0,0,103.7,60.0,60.0,1.0,1.0
2025-08-01 03:14:00+03:00,0,3,31.85,35.1,0.611,6.429,37.47,normal,0,0,141.0,60.0,60.0,1.0,1.0
2025-08-01 03:15:00+03:00,0,3,31.92,31.3,0.604,6.102,38.0,normal,0,0,117.9,60.0,60.0,1.0,1.0
2025-08-01 03:16:00+03:00,0,3,31.53,37.8,0.722,6.699,37.81,normal,0,1,118.0,60.0,60.0,1.0,1.0
2025-08-01 03:17:00+03:00,0,3,31.85,35.3,0.749,6.56,37.96,normal,0,1,132.1,60.0,60.0,1.0,1.0
2025-08-01 03:18:00+03:00,0,3,31.82,35.8,0.627,6.766,38.78,normal,0,0,86.0,60.0,60.0,1.0,1.0
2025-08-01 03:19:00+03:00,0,3,31.46,37.7,0.736,6.765,37.35,normal,0,0,93.3,60.0,60.0,1.0,1.0
2025-08-01 03:20:00+03:00,0,3,31.91,33.7,0.768,6.448,38.18,normal,0,0,110.0,60.0,60.0,1.0,1.0
2025-08-01 03:21:00+03:00,0,3,31.97,36.1,0.803,6.649,38.44,normal,0,0,122.7,60.0,60.0,1.0,1.0
